geoid,baseline_distance,raw_distance,change_distance
245101510003013,1867.7,1867.7,0.0
245101510003014,1873.3,1873.3,0.0
245101510003015,1943.4,1943.4,0.0
245101510003016,1401.5,1401.5,0.0
245101510004000,1283.0,1283.0,0.0
245101510004001,1085.4,1085.4,0.0
245101510004002,1321.7,1321.7,0.0
245101510004003,844.3,844.3,0.0
245101510004004,926.1,926.1,0.0
245101510004005,928.0,928.0,0.0
245101510004006,1135.3,1135.3,0.0
245101510004007,1216.6,1216.6,0.0
245101510004008,1298.7,1298.7,0.0
245101510005000,1609.9,1609.9,0.0
245101510005001,1481.4,1481.4,0.0
245101510005002,1504.5,1504.5,0.0
245101510005003,1349.8,1349.8,0.0
245101510005004,1235.4,1235.4,0.0
245101510005005,1069.1,1069.1,0.0
245101510005006,1059.6,1059.6,0.0
245101510005007,872.4,872.4,0.0
245101510005008,1280.7,1280.7,0.0
245101510005009,1086.6,1086.6,0.0
245101510005010,1252.1,1252.1,0.0
245101510005011,1189.6,1189.6,0.0
245101510005012,1362.6,1362.6,0.0
245101510005013,1458.8,1458.8,0.0
245101510005014,1439.2,1439.2,0.0
245101510005015,1379.5,1379.5,0.0
245101510005016,1317.3,1317.3,0.0
245101510005017,1422.4,1422.4,0.0
245101510005018,977.3,977.3,0.0
245101510005019,911.1,911.1,0.0
245101510006000,1380.8,1380.8,0.0
245101510006001,1357.4,1357.4,0.0
245101510006002,1079.1,1079.1,0.0
245101510006003,1215.8,1215.8,0.0
245101510006004,1340.9,1340.9,0.0
245101510006005,1320.9,1320.9,0.0
245101510006006,1304.4,1304.4,0.0
245101510006007,1327.0,1327.0,0.0
245101510006008,1286.7,1286.7,0.0
245101510006009,1174.3,1174.3,0.0
245101510006010,1120.2,1120.2,0.0
245101510007000,1597.7,1597.7,0.0
245101510007001,1498.8,1498.8,0.0
245101510007002,1344.9,1344.9,0.0
245101510007003,1287.2,1287.2,0.0
245101510007004,1478.2,1478.2,0.0
245101510007005,1418.4,1418.4,0.0
245101510007006,1230.9,1230.9,0.0
245101510007007,1177.2,1177.2,0.0
245101510007008,1175.9,1175.9,0.0
245101510007009,1379.7,1379.7,0.0
245101510007010,1440.3,1440.3,0.0
245101510007011,1460.2,1460.2,0.0
245101510007012,1173.2,1173.2,0.0
245101511001000,2547.4,2641.2,93.79999999999973
245101511001001,2556.2,2632.5,76.30000000000018
245101511001002,2477.0,2554.1,77.09999999999991
245101511001003,2360.0,2360.0,0.0
245101511001004,2336.7,2336.7,0.0
245101511001005,2305.4,2305.4,0.0
245101511001006,2259.8,2259.8,0.0
245101511001007,2006.7,2006.7,0.0
245101511001008,2287.0,2287.0,0.0
245101511001009,2372.2,2372.2,0.0
245101511001010,2386.1,2386.1,0.0
245101511001011,2443.2,2443.2,0.0
245101511002000,2776.7,2776.7,0.0
245101511002001,2767.9,2767.9,0.0
245101511002002,2574.0,2574.0,0.0
245101511002003,2534.4,2534.4,0.0
245101511002004,2417.3,2417.3,0.0
245101511002005,2491.5,2491.5,0.0
245101511002006,2481.1,2481.1,0.0
245101511002007,2574.2,2574.2,0.0
245101511002008,2571.7,2571.7,0.0
245101511002009,2616.4,2616.4,0.0
245101511002010,2673.0,2673.0,0.0
245101511002011,2724.2,2724.2,0.0
245101511002012,2777.6,2777.6,0.0
245101511002013,2829.3,2829.3,0.0
245101511002014,2915.5,2915.5,0.0
245101511002015,2911.3,2911.3,0.0
245101511002016,3236.9,3236.9,0.0
245101511002017,3118.3,3118.3,0.0
245101511002018,3073.4,3073.4,0.0
245101511002019,2975.0,2975.0,0.0
245101511002020,2930.4,2930.4,0.0
245101511002021,2880.0,2880.0,0.0
245101511002022,2729.2,2729.2,0.0
245101511002023,2691.2,2691.2,0.0
245101511002024,2651.2,2651.2,0.0
245101511002025,2610.0,2610.0,0.0
245101511002026,2569.9,2569.9,0.0
245101511002027,2515.5,2515.5,0.0
245101511002028,2483.3,2483.3,0.0
245101511002029,2419.5,2419.5,0.0
245101511002030,2469.5,2469.5,0.0
245101511002031,2376.5,2376.5,0.0
245101511002032,2466.3,2466.3,0.0
245101511002033,2546.2,2546.2,0.0
245101511002034,2624.9,2624.9,0.0
245101511002035,2639.8,2639.8,0.0
245101511002036,2769.5,2769.5,0.0
245101511002037,2808.1,2808.1,0.0
245101511002038,2899.9,2899.9,0.0
245101511002039,2917.2,2917.2,0.0
245101511003000,3011.9,3011.9,0.0
245101511003001,2964.0,2964.0,0.0
245101511003002,2874.9,2874.9,0.0
245101511003003,3053.4,3053.4,0.0
245101511003004,2929.9,2929.9,0.0
245101511003005,2798.6,2798.6,0.0
245101511003006,2636.6,2636.6,0.0
245101511003007,2724.7,2724.7,0.0
245101511003008,2812.9,2812.9,0.0
245101511003009,2944.3,2944.3,0.0
245101511003010,3063.9,3063.9,0.0
245101511003011,2959.5,2959.5,0.0
245101511004000,2673.5,2673.5,0.0
245101511004001,2637.2,2637.2,0.0
245101511004002,2747.4,2747.4,0.0
245101511004003,2323.1,2323.1,0.0
245101511004004,2385.5,2385.5,0.0
245101511004005,2390.1,2390.1,0.0
245101511004006,2506.3,2506.3,0.0
245101511004007,2564.6,2564.6,0.0
245101511004008,2828.8,2828.8,0.0
245101511004009,2456.3,2456.3,0.0
245101511004010,2612.5,2612.5,0.0
245101511004011,2786.6,2786.6,0.0
245101511004012,2547.9,2547.9,0.0
245101511004013,2334.3,2334.3,0.0
245101511004014,2161.0,2161.0,0.0
245101511004015,2256.6,2256.6,0.0
245101511005000,2217.8,2217.8,0.0
245101511005001,2200.1,2200.1,0.0
245101511005002,2014.0,2014.0,0.0
245101511005003,2072.8,2072.8,0.0
245101511005004,2010.4,2010.4,0.0
245101511005005,2182.6,2182.6,0.0
245101511005006,2315.8,2315.8,0.0
245101511005007,2216.4,2216.4,0.0
245101511005008,2114.2,2114.2,0.0
245101511005009,1955.1,1955.1,0.0
245101511005010,2066.1,2066.1,0.0
245101511006000,2350.6,2350.6,0.0
245101511006001,2562.1,2562.1,0.0
245101511006002,2642.0,2642.0,0.0
245101511006003,2443.2,2443.2,0.0
245101511006004,2385.4,2385.4,0.0
245101511006005,2197.0,2197.0,0.0
245101511006006,2101.2,2101.2,0.0
245101511006007,1945.1,1945.1,0.0
245101511006008,1874.7,1874.7,0.0
245101511006009,1992.4,1992.4,0.0
245101511006010,1954.6,1954.6,0.0
245101511006011,1835.4,1835.4,0.0
245101511006012,1656.8,1656.8,0.0
245101511006013,1805.5,1805.5,0.0
245101511006014,1797.6,1797.6,0.0
245101511006015,1650.8,1650.8,0.0
245101511006016,1570.1,1570.1,0.0
245101511006017,1780.9,1780.9,0.0
245101511006018,1884.2,1884.2,0.0
245101511006019,1991.7,1991.7,0.0
245101511006020,2076.2,2076.2,0.0
245101511006021,2238.8,2238.8,0.0
245101512001000,2742.1,2742.1,0.0
245101512001001,2927.1,2927.1,0.0
245101512001002,2871.8,2871.8,0.0
245101512001003,2736.4,2736.4,0.0
245101512001004,2605.1,2605.1,0.0
245101512001005,2764.4,2764.4,0.0
245101512001006,2735.6,2735.6,0.0
245101512001007,2856.0,2856.0,0.0
245101512001008,2833.3,2833.3,0.0
245101512001009,2857.4,2857.4,0.0
245101512001010,3425.3,3425.3,0.0
245101512001011,3049.9,3049.9,0.0
245101512001012,2372.6,2372.6,0.0
245101512001013,2901.2,2901.2,0.0
245101512001014,3209.4,3209.4,0.0
245101512001015,2219.5,2219.5,0.0
245101512001016,2685.5,2685.5,0.0
245101512002000,3228.0,3228.0,0.0
245101512002001,3227.7,3227.7,0.0
245101512002002,3073.4,3073.4,0.0
245101512002003,3074.0,3074.0,0.0
245101512002004,2885.6,2885.6,0.0
245101512002005,2907.3,2907.3,0.0
245101512002006,3004.6,3004.6,0.0
245101512002007,2816.9,2816.9,0.0
245101512002008,2738.1,2738.1,0.0
245101512003000,3492.7,3492.7,0.0
245101512003001,3485.7,3485.7,0.0
245101512003002,3342.3,3342.3,0.0
245101512003003,3221.3,3221.3,0.0
245101512003004,3358.1,3358.1,0.0
245101512003005,3318.3,3318.3,0.0
245101512003006,3240.4,3240.4,0.0
245101512003007,3394.7,3394.7,0.0
245101512003008,3509.0,3509.0,0.0
245101512003009,3058.4,3058.4,0.0
245101512003010,3137.6,3137.6,0.0
245101512003011,3216.0,3216.0,0.0
245101512003012,3293.3,3293.3,0.0
245101512004000,3314.7,3314.7,0.0
245101512004001,3438.0,3438.0,0.0
245101512004002,3432.4,3432.4,0.0
245101512004003,3310.8,3310.8,0.0
245101512004004,3246.3,3246.3,0.0
245101512004005,3376.8,3376.8,0.0
245101512004006,3387.3,3387.3,0.0
245101512004007,3368.1,3368.1,0.0
245101512004008,3421.6,3421.6,0.0
245101512004009,3484.0,3484.0,0.0
245101512005000,3094.1,3094.1,0.0
245101512005001,3114.7,3114.7,0.0
245101512005002,3235.4,3235.4,0.0
245101512005003,3237.4,3237.4,0.0
245101512005004,3076.9,3076.9,0.0
245101512005005,2984.5,2984.5,0.0
245101512005006,2921.3,2921.3,0.0
245101512005007,3016.8,3016.8,0.0
245101512005008,2979.2,2979.2,0.0
245101512005009,2905.5,2905.5,0.0
245101512005010,3217.6,3217.6,0.0
245101512005011,3304.5,3304.5,0.0
245101512005012,3183.3,3183.3,0.0
245101512005013,3262.5,3262.5,0.0
245101513001000,3276.9,3276.9,0.0
245101513001001,3250.5,3250.5,0.0
245101513001002,3197.3,3197.3,0.0
245101513001003,3175.5,3175.5,0.0
245101513001004,3263.3,3263.3,0.0
245101513001005,2903.4,2903.4,0.0
245101513001006,3045.3,3045.3,0.0
245101513001007,3179.2,3179.2,0.0
245101513002000,2882.0,2882.0,0.0
245101513002001,2871.6,2871.6,0.0
245101513002002,2936.8,2936.8,0.0
245101513002003,3058.9,3058.9,0.0
245101513002004,3137.3,3137.3,0.0
245101513002005,3311.1,3311.1,0.0
245101513002006,3341.9,3341.9,0.0
245101513002007,3331.9,3331.9,0.0
245101513002008,3256.6,3256.6,0.0
245101513002009,2880.1,2880.1,0.0
245101513002010,3337.2,3337.2,0.0
245101513002011,3358.0,3358.0,0.0
245101513003000,3213.0,3213.0,0.0
245101513003001,3266.3,3266.3,0.0
245101513003002,3136.3,3136.3,0.0
245101513003003,3355.7,3355.7,0.0
245101513003004,3194.8,3194.8,0.0
245101513003005,3386.8,3386.8,0.0
245101513003006,3410.3,3410.3,0.0
245101513003007,3339.4,3339.4,0.0
245101513004000,3258.4,3258.4,0.0
245101513004001,3072.0,3072.0,0.0
245101513004002,3015.2,3015.2,0.0
245101513004003,2990.8,2990.8,0.0
245101513004004,3166.5,3166.5,0.0
245101513004005,3280.8,3280.8,0.0
245101513004006,3497.5,3497.5,0.0
245101513004007,3491.6,3491.6,0.0
245101513004008,3446.0,3446.0,0.0
245101513004009,3435.6,3435.6,0.0
245101513004010,3363.7,3363.7,0.0
245101513004011,3301.7,3301.7,0.0
245101513004012,3198.1,3198.1,0.0
245101513004013,3372.6,3372.6,0.0
245101513004014,3227.6,3227.6,0.0
245101513004015,3407.1,3407.1,0.0
245101513004016,2966.6,2966.6,0.0
245101513004017,2816.1,2816.1,0.0
245101513004018,2680.4,2680.4,0.0
245101513004019,3505.0,3505.0,0.0
245101513004020,3533.0,3533.0,0.0
245101513004021,3400.3,3400.3,0.0
245101513005000,3098.3,3111.4,13.099999999999909
245101513005001,3029.3,3029.3,0.0
245101513005002,2865.9,3146.2,280.2999999999997
245101513005003,2863.5,3163.3,299.8000000000002
245101513005004,2632.4,2932.2,299.7999999999997
245101513005005,2438.0,2737.8,299.8000000000002
245101513005006,2560.2,2860.0,299.8000000000002
245101513005007,2956.4,3256.2,299.7999999999997
245101513005008,2967.1,3123.4,156.30000000000018
245101513005009,2893.6,3193.4,299.8000000000002
245101513005010,2959.0,3258.8,299.8000000000002
245101513005011,2941.9,3241.7,299.7999999999997
245101513005012,2859.4,2859.4,0.0
245101513005013,2956.3,2956.3,0.0
245101513005014,2997.2,2997.2,0.0
245101513005015,2989.6,2989.6,0.0
245101513005016,2708.1,2708.1,0.0
245101513005017,2665.5,2665.5,0.0
245101513005018,2800.1,3099.9,299.8000000000002
245101513005019,2887.6,3187.4,299.8000000000002
245101513005020,2824.1,2824.1,0.0
245101601001000,1094.5,1094.5,0.0
245101601001001,1095.7,1095.7,0.0
245101601001002,968.4,968.4,0.0
245101601001003,966.8,966.8,0.0
245101601001004,848.0,848.0,0.0
245101601001005,890.4,890.4,0.0
245101601001006,1146.4,1146.4,0.0
245101601001007,1086.5,1086.5,0.0
245101601001008,1025.7,1025.7,0.0
245101601002000,804.7,804.7,0.0
245101601002001,899.2,899.2,0.0
245101601002002,1021.9,1021.9,0.0
245101601002003,1030.7,1030.7,0.0
245101601002004,903.3,903.3,0.0
245101601002005,820.9,820.9,0.0
245101601002006,769.7,769.7,0.0
245101601002007,863.6,863.6,0.0
245101601002008,991.8,991.8,0.0
245101601003000,757.1,757.1,0.0
245101601003001,682.6,682.6,0.0
245101601003002,719.9,719.9,0.0
245101601003003,685.9,685.9,0.0
245101601003004,673.1,673.1,0.0
245101601003005,795.7,795.7,0.0
245101601003006,859.9,859.9,0.0
245101601003007,782.7,782.7,0.0
245101601003008,722.3,722.3,0.0
245101601003009,873.1,873.1,0.0
245101601003010,925.9,925.9,0.0
245101601004000,960.6,960.6,0.0
245101601004001,1021.4,1021.4,0.0
245101601004002,1001.4,1001.4,0.0
245101601004003,876.8,876.8,0.0
245101601004004,1014.5,1014.5,0.0
245101601004005,885.8,885.8,0.0
245101601004006,874.9,874.9,0.0
245101601004007,1013.2,1013.2,0.0
245101601004008,1074.0,1074.0,0.0
245101601004009,1121.4,1121.4,0.0
245101602001000,1279.9,1279.9,0.0
245101602001001,1339.7,1339.7,0.0
245101602001002,1402.7,1402.7,0.0
245101602001003,1461.4,1461.4,0.0
245101602001004,1500.3,1500.3,0.0
245101602001005,1582.9,1582.9,0.0
245101602001006,1507.3,1507.3,0.0
245101602001007,1459.2,1459.2,0.0
245101602001008,1389.0,1389.0,0.0
245101602001009,1386.5,1386.5,0.0
245101602001010,1305.0,1305.0,0.0
245101602001011,1216.8,1216.8,0.0
245101602001012,1180.5,1180.5,0.0
245101602001013,1213.5,1213.5,0.0
245101602001014,1145.1,1145.1,0.0
245101602002000,1272.3,1272.3,0.0
245101602002001,1346.9,1346.9,0.0
245101602002002,1425.8,1425.8,0.0
245101602002003,1546.8,1546.8,0.0
245101602002004,1479.1,1479.1,0.0
245101602002005,1393.2,1393.2,0.0
245101602002006,1313.9,1313.9,0.0
245101602002007,1242.5,1242.5,0.0
245101602002008,1245.3,1245.3,0.0
245101602002009,1441.5,1441.5,0.0
245101602003000,1153.3,1153.3,0.0
245101602003001,1113.1,1113.1,0.0
245101602003002,1130.2,1130.2,0.0
245101602003003,1045.9,1045.9,0.0
245101602003004,1129.8,1129.8,0.0
245101602003005,1162.8,1162.8,0.0
245101602003006,1171.9,1171.9,0.0
245101602003007,1035.1,1035.1,0.0
245101602003008,1274.2,1274.2,0.0
245101602003009,1297.8,1297.8,0.0
245101602003010,1388.8,1388.8,0.0
245101602003011,1503.0,1503.0,0.0
245101603001000,1607.0,1607.0,0.0
245101603001001,1671.9,1671.9,0.0
245101603001002,1722.2,1722.2,0.0
245101603001003,1773.1,1773.1,0.0
245101603001004,1694.6,1694.6,0.0
245101603001005,1595.8,1595.8,0.0
245101603001006,1639.7,1639.7,0.0
245101603001007,1628.1,1628.1,0.0
245101603001008,1587.4,1587.4,0.0
245101603001009,1538.8,1538.8,0.0
245101603001010,1562.7,1562.7,0.0
245101603001011,1654.3,1654.3,0.0
245101603001012,1728.5,1728.5,0.0
245101603001013,1759.2,1759.2,0.0
245101603001014,1836.8,1836.8,0.0
245101603001015,1567.6,1567.6,0.0
245101603002000,1565.2,1565.2,0.0
245101603002001,1683.3,1683.3,0.0
245101603002002,1730.0,1730.0,0.0
245101603002003,1712.3,1712.3,0.0
245101603002004,1697.1,1697.1,0.0
245101603002005,1521.0,1521.0,0.0
245101603002006,1577.5,1577.5,0.0
245101603002007,1525.4,1525.4,0.0
245101603002008,1621.1,1621.1,0.0
245101603002009,1739.3,1739.3,0.0
245101603002010,1688.2,1688.2,0.0
245101603002011,1708.7,1708.7,0.0
245101604001000,1860.0,1860.0,0.0
245101604001001,1980.8,1980.8,0.0
245101604001002,2049.2,2049.2,0.0
245101604001003,2092.4,2092.4,0.0
245101604001004,2016.3,2016.3,0.0
245101604001005,1991.2,1991.2,0.0
245101604001006,1955.8,1955.8,0.0
245101604001007,1987.9,1987.9,0.0
245101604001008,2059.0,2059.0,0.0
245101604001009,2060.9,2060.9,0.0
245101604001010,1942.4,2300.3,357.9000000000001
245101604001011,1896.1,1896.1,0.0
245101604001012,1827.2,1827.2,0.0
245101604001013,1962.7,1962.7,0.0
245101604002000,1803.6,1803.6,0.0
245101604002001,1870.1,1870.1,0.0
245101604002002,1946.3,1946.3,0.0
245101604002003,1916.2,1916.2,0.0
245101604002004,1845.3,1845.3,0.0
245101604002005,1808.9,1808.9,0.0
245101604002006,1881.1,1881.1,0.0
245101604002007,1898.3,1898.3,0.0
245101604002008,1822.8,1822.8,0.0
245101604002009,1774.2,1774.2,0.0
245101604002010,1775.7,1775.7,0.0
245101604002011,1836.6,1836.6,0.0
245101604002012,1912.1,1912.1,0.0
245101604003000,1982.9,1982.9,0.0
245101604003001,1948.0,2058.9,110.90000000000009
245101604003002,1967.4,2079.7,112.29999999999973
245101604003003,1818.0,2098.4,280.4000000000001
245101604003004,1905.2,1987.6,82.39999999999986
245101604003005,1787.7,2068.4,280.70000000000005
245101604003006,1756.5,2036.6,280.0999999999999
245101604003007,1852.4,1940.7,88.29999999999995
245101604003008,1756.5,1967.5,211.0
245101604003009,1684.2,2039.4,355.20000000000005
245101604003010,1638.4,2086.9,448.5
245101604004000,1766.5,1766.5,0.0
245101604004001,1840.4,1840.4,0.0
245101604004002,1919.0,1919.0,0.0
245101604004003,1755.4,1755.4,0.0
245101604004004,1737.8,1737.8,0.0
245101604004005,1745.5,1745.5,0.0
245101604004006,1813.1,1813.1,0.0
245101604004007,1741.2,1847.4,106.20000000000005
245101604004008,1712.9,1886.3,173.39999999999986
245101604004009,1792.4,1849.6,57.19999999999982
245101604004010,1824.0,1894.2,70.20000000000005
245101604004011,1866.2,1866.2,0.0
245101604004012,1669.9,2005.1,335.1999999999998
245101604004013,1540.1,2142.4,602.3000000000002
245101604004014,1488.4,2194.4,706.0
245101604004015,1604.0,2069.2,465.1999999999998
245101604004016,1642.1,1946.6,304.5
245101605001000,2259.2,2259.2,0.0
245101605001001,2720.6,2760.7,40.09999999999991
245101605001002,2653.3,2754.3,101.0
245101605001003,2688.8,2739.5,50.69999999999982
245101605001004,2862.4,2862.4,0.0
245101605001005,3106.9,3106.9,0.0
245101605001006,3265.6,3265.6,0.0
245101605001007,2610.9,3281.2,670.2999999999997
245101605001008,2549.5,2620.7,71.19999999999982
245101605001009,2649.3,2720.5,71.19999999999982
245101605001010,2335.1,2335.1,0.0
245101605001011,2288.4,2332.4,44.0
245101605001012,2210.3,2470.4,260.0999999999999
245101605001013,2275.0,2569.0,294.0
245101605001014,2305.6,2616.2,310.5999999999999
245101605001015,2431.2,2690.1,258.9000000000001
245101605001016,2342.6,2541.2,198.5999999999999
245101605001017,2332.1,2589.3,257.2000000000003
245101605002000,1844.5,2202.4,357.9000000000001
245101605002001,2180.2,2320.5,140.30000000000018
245101605002002,2234.1,2344.3,110.20000000000027
245101605002003,2204.0,2374.4,170.4000000000001
245101605002004,2086.6,2437.4,350.8000000000002
245101605002005,2004.9,2518.5,513.5999999999999
245101605002006,1925.9,2596.3,670.4000000000001
245101605002007,2219.1,2536.0,316.9000000000001
245101605002008,1718.5,2115.9,397.4000000000001
245101605002009,1594.4,2130.9,536.5
245101605002010,1846.9,2594.8,747.9000000000001
245101605002011,1765.5,2515.8,750.3000000000002
245101605003000,1480.6,2272.9,792.3000000000002
245101605003001,1730.8,2452.1,721.3
245101605003002,1674.0,2514.5,840.5
245101605003003,1543.2,2646.8,1103.6000000000001
245101605003004,1546.1,2778.3,1232.2000000000003
245101605003005,1660.0,2911.3,1251.3000000000002
245101605003006,1649.7,2962.9,1313.2
245101605003007,1483.2,2837.2,1353.9999999999998
245101605003008,1480.3,2704.2,1223.8999999999999
245101605003009,1643.5,2544.6,901.0999999999999
245101605003010,1609.8,2573.0,963.2
245101605003011,1531.1,2965.0,1433.9
245101605004000,1942.7,2914.5,971.8
245101605004001,1903.8,3064.3,1160.5000000000002
245101605004002,1751.8,2912.7,1160.8999999999999
245101605004003,1872.4,3032.9,1160.5
245101605004004,1797.8,2861.4,1063.6000000000001
245101605004005,1793.0,2729.9,936.9000000000001
245101605004006,1714.9,2728.1,1013.1999999999998
245101605004007,1719.6,2860.4,1140.8000000000002
245101605004008,1638.5,2780.0,1141.5
245101605004009,1635.2,2647.4,1012.2
245101605005000,2223.7,2874.5,650.8000000000002
245101605005001,2354.2,3005.0,650.8000000000002
245101605005002,2243.4,2894.2,650.7999999999997
245101605005003,2304.2,2955.0,650.8000000000002
245101605005004,2244.5,2914.7,670.1999999999998
245101605005005,2120.5,2641.9,521.4000000000001
245101605005006,2166.7,2817.5,650.8000000000002
245101605005007,2215.2,2866.0,650.8000000000002
245101605005008,2149.8,2800.6,650.7999999999997
245101605005009,2100.8,2751.6,650.7999999999997
245101605005010,2045.5,2570.0,524.5
245101605005011,2024.8,2678.1,653.3
245101605005012,2090.8,2744.1,653.2999999999997
245101605005013,1959.1,2702.6,743.5
245101605005014,1954.8,2570.1,615.3
245101605005015,1872.6,2651.4,778.8000000000002
245101605005016,1877.7,2783.7,905.9999999999998
245101606001000,2537.3,3252.9,715.5999999999999
245101606001001,2442.0,3349.2,907.1999999999998
245101606001002,2473.1,3473.9,1000.8000000000002
245101606001003,2586.5,3696.7,1110.1999999999998
245101606001004,2463.2,3697.0,1233.8000000000002
245101606001005,2325.2,3524.2,1199.0
245101606001006,2372.3,3373.1,1000.7999999999997
245101606001007,2327.4,3336.6,1009.1999999999998
245101606001008,2423.8,3240.2,816.3999999999996
245101606002000,2463.3,3139.1,675.7999999999997
245101606002001,2497.3,3173.1,675.7999999999997
245101606002002,2565.2,3241.0,675.8000000000002
245101606002003,2587.3,3392.5,805.1999999999998
245101606002004,2482.0,3375.2,893.1999999999998
245101606002005,2508.0,3189.3,681.3000000000002
245101606002006,2443.3,3124.7,681.3999999999996
245101606002007,2376.5,3052.3,675.8000000000002
245101606002008,2288.1,2963.9,675.8000000000002
245101606002009,2347.5,3023.3,675.8000000000002
245101606002010,2271.2,2947.0,675.8000000000002
245101606002011,2434.7,3116.1,681.4000000000001
245101606002012,2378.6,3060.0,681.4000000000001
245101606002013,2300.7,2976.5,675.8000000000002
245101606002014,2309.7,2985.5,675.8000000000002
245101606002015,2354.6,3132.8,778.2000000000003
245101606002016,2304.1,3184.6,880.5
245101606002017,2183.3,3292.9,1109.6
245101606002018,2119.8,3254.1,1134.2999999999997
245101606002019,1967.9,3128.3,1160.4
245101606002020,1973.1,3133.5,1160.4
245101606003000,2037.3,3197.9,1160.6000000000001
245101606003001,1995.0,3264.7,1269.6999999999998
245101606003002,2035.4,3372.4,1337.0
245101606003003,2084.9,3491.4,1406.5
245101606003004,1924.1,3374.4,1450.3000000000002
245101606003005,1961.6,3182.4,1220.8000000000002
245101606003006,1812.5,3063.7,1251.1999999999998
245101606003007,1893.0,3269.2,1376.1999999999998
245101606003008,1894.4,3218.0,1323.6
245101606003009,1750.9,3127.1,1376.1999999999998
245101606003010,1821.2,3395.8,1574.6000000000001
245101606004000,2319.9,3344.1,1024.1999999999998
245101606004001,2250.1,3525.6,1275.5
245101606004002,2211.2,3608.1,1396.9
245101606004003,2259.5,3656.3,1396.8000000000002
245101606004004,2127.1,3533.6,1406.5
245101606004005,2024.5,3431.0,1406.5
245101606004006,2281.4,3382.8,1101.4
245101606004007,2277.7,3386.2,1108.5
245101606004008,2359.0,3310.0,951.0
245101606004009,2240.5,3400.9,1160.4
245101606005000,2457.0,3690.9,1233.9
245101606005001,2361.9,3696.3,1334.4
245101606005002,2355.5,3752.3,1396.8000000000002
245101606005003,2333.7,3752.8,1419.1000000000004
245101606005004,2257.5,3688.5,1431.0
245101606005005,2436.6,3868.8,1432.2000000000003
245101607001000,3297.9,3610.6,312.6999999999998
245101607001001,3161.9,3635.0,473.0999999999999
245101607001002,3250.7,3549.4,298.7000000000003
245101607001003,3172.4,3627.1,454.6999999999998
245101607001004,3093.1,3706.8,613.7000000000003
245101607001005,3059.4,3740.5,681.0999999999999
245101607001006,2800.9,3476.7,675.7999999999997
245101607001007,2874.4,3550.2,675.7999999999997
245101607002000,2672.5,3348.3,675.8000000000002
245101607002001,2702.7,3378.5,675.8000000000002
245101607002002,2762.3,3438.1,675.7999999999997
245101607002003,2872.7,3567.9,695.2000000000003
245101607002004,2795.9,3645.0,849.0999999999999
245101607002005,2729.3,3502.7,773.3999999999996
245101607002006,2675.3,3351.1,675.7999999999997
245101607002007,2582.0,3257.8,675.8000000000002
245101607002008,2549.3,3225.1,675.7999999999997
245101607003000,2760.7,3680.5,919.8000000000002
245101607003001,2839.0,3759.0,920.0
245101607003002,2853.4,3876.8,1023.4000000000001
245101607003003,2813.7,3733.7,920.0
245101607003004,2612.7,3569.0,956.3000000000002
245101607003005,2746.3,3769.8,1023.5
245101607004000,3000.3,3789.3,789.0
245101607004001,2925.2,3845.7,920.5
245101607004002,2954.7,3874.4,919.7000000000003
245101607004003,3194.4,4175.5,981.0999999999999
245101607004004,3162.0,4178.1,1016.1000000000004
245101607004005,3257.0,4190.1,933.1000000000004
245101607004006,3209.4,4146.1,936.7000000000003
245101607004007,3224.4,4288.7,1064.2999999999997
245101607004008,3331.5,4394.4,1062.8999999999996
245101607004009,3184.4,4259.9,1075.4999999999995
245101607004010,3272.3,4335.2,1062.8999999999996
245101607004011,3149.4,4224.9,1075.4999999999995
245101607004012,3012.0,4299.8,1287.8000000000002
245101607004013,3160.0,4235.4,1075.3999999999996
245101607004014,2739.4,4011.8,1272.4
245101607004015,2251.2,3854.4,1603.2000000000003
245101607004016,2857.1,3880.6,1023.5
245101607004017,2884.5,3804.3,919.8000000000002
245101607004018,2940.1,3696.7,756.5999999999999
245101607005000,3244.9,3694.7,449.7999999999997
245101607005001,3210.1,3786.2,576.0999999999999
245101607005002,3134.6,3834.2,699.5999999999999
245101607005003,3155.9,3758.3,602.4000000000001
245101607005004,3042.9,3946.4,903.5
245101607005005,3048.5,3939.3,890.8000000000002
245101607005006,3159.7,4030.1,870.4000000000001
245101607005007,3326.7,4123.8,797.1000000000004
245101607005008,3340.7,4168.2,827.5
245101607005009,3300.4,4208.4,907.9999999999995
245101607006000,3297.6,3851.8,554.2000000000003
245101607006001,3444.3,3998.6,554.2999999999997
245101607006002,3546.3,3980.9,434.5999999999999
245101607006003,3469.8,4063.1,593.2999999999997
245101607006004,3377.5,4074.2,696.6999999999998
245101607006005,3232.5,3932.1,699.5999999999999
245101607007000,3404.0,3905.4,501.4000000000001
245101607007001,3540.5,3843.8,303.3000000000002
245101607007002,3679.4,3829.3,149.9000000000001
245101607007003,3699.4,3942.1,242.69999999999982
245101607007004,3629.9,3898.5,268.5999999999999
245101607007005,3486.0,3949.5,463.5
245101607007006,3345.2,3846.6,501.4000000000001
245101608011000,1489.3,4648.0,3158.7
245101608011001,1266.5,4425.2,3158.7
245101608011002,1315.4,4474.0,3158.6
245101608011003,1475.8,4634.5,3158.7
245101608011004,1589.5,4748.2,3158.7
245101608011005,1592.6,4751.3,3158.7000000000003
245101608011006,1627.3,4786.0,3158.7
245101608011007,1500.2,4658.9,3158.7
245101608011008,1602.7,4761.3,3158.6000000000004
